实时力矩
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
┃  PATIENT:伦庆龙	┃  ITEM:被动训练	┃  STRAT TIME:2024/7/17 23:00:33	┃  Remarks:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Fx	Tx	Fy	Ty	Fz	Tz
75.8925	-4.0316	-43.1484	0.9253	-92.8625	1.0930
75.5605	-4.2149	-45.5800	1.0598	-100.9120	1.0586
75.6384	-4.0663	-47.8243	0.9985	-98.3229	1.0226
76.0515	-3.8754	-49.1022	0.8733	-93.1392	1.0223
76.1028	-4.3189	-49.1750	1.1484	-109.1208	1.0160
76.5567	-3.7446	-48.6485	0.8646	-94.6261	1.0166
76.5294	-4.0177	-47.0615	1.1374	-104.7526	1.0488
76.6924	-4.2428	-46.3298	1.3330	-111.5466	1.0668
77.0681	-4.1981	-44.9950	1.4180	-111.4173	1.0949
77.2891	-3.7871	-44.7564	1.2017	-101.0018	1.1045
77.1036	-3.8876	-45.5425	1.1744	-102.8034	1.0962
77.3725	-3.8390	-46.3570	1.0886	-100.3064	1.1016
78.0858	-3.6550	-46.8549	0.9604	-94.3530	1.1261
78.2926	-4.0924	-46.3314	1.2433	-106.8757	1.1589
78.6143	-4.1610	-45.7046	1.3579	-110.8089	1.1763
78.9375	-3.9619	-45.1154	1.2960	-105.7253	1.1868
79.3058	-3.7077	-45.4737	1.1531	-97.1038	1.2028
79.2499	-3.8516	-46.9691	1.1511	-98.2362	1.1921
79.5751	-3.6670	-47.0702	1.0547	-93.9391	1.1914
79.7437	-3.9220	-47.3788	1.1836	-99.8576	1.2093
79.6070	-4.1845	-47.6815	1.3075	-106.1817	1.2103
79.9269	-4.0068	-47.4397	1.2239	-101.9056	1.2237
80.1533	-4.0065	-47.5781	1.2329	-101.6964	1.2407
80.3880	-3.7316	-47.9206	1.0439	-92.6684	1.2394
80.3552	-4.0704	-48.2441	1.2361	-103.1008	1.2579
80.4946	-4.0839	-48.2489	1.2603	-104.3329	1.2581
80.6384	-3.9561	-48.4479	1.1959	-101.6675	1.2605
80.8698	-4.0756	-48.2155	1.2896	-105.1636	1.2780
81.1724	-3.9188	-47.6338	1.2433	-101.5183	1.2971
81.3392	-3.9201	-48.5888	1.1859	-99.8268	1.3026
81.5477	-3.6947	-49.3766	1.0249	-92.2049	1.2990
81.7030	-3.7992	-48.4931	1.1436	-96.3563	1.3248
81.9645	-3.7426	-48.7073	1.1039	-94.3028	1.3442
82.0724	-3.6709	-48.3934	1.0882	-93.5080	1.3468
82.2323	-3.7983	-48.7216	1.1524	-96.7663	1.3531
82.3801	-3.7086	-49.9633	1.0186	-91.1626	1.3554
82.5173	-4.0048	-49.7609	1.2041	-99.9853	1.3819
82.4982	-4.1741	-49.7474	1.3084	-105.3115	1.3855
82.7499	-3.9679	-49.5478	1.2417	-100.6162	1.3878
82.8453	-4.2004	-49.4602	1.3903	-108.2029	1.3973
83.0602	-3.9380	-49.1159	1.2586	-101.4743	1.4074
83.0427	-3.9658	-48.6873	1.2829	-102.7324	1.4187
83.4809	-3.7107	-48.6505	1.1556	-95.5726	1.4262
83.8182	-3.6396	-48.6524	1.1418	-92.9114	1.4513
83.6622	-4.0564	-48.5963	1.3949	-105.1990	1.4616
83.5867	-4.0564	-48.3791	1.3950	-105.2127	1.4671
83.7520	-3.8862	-48.1393	1.3159	-100.5213	1.4805
83.9348	-4.0976	-47.9201	1.4531	-106.8858	1.4982
84.1224	-3.8850	-47.4964	1.3498	-100.9752	1.5057
84.1319	-4.1319	-47.4536	1.5147	-108.7569	1.5041
84.2192	-3.9917	-47.9461	1.3935	-103.1956	1.4950
84.2963	-3.9992	-47.9858	1.3728	-102.7839	1.4920
84.2493	-3.8084	-47.8656	1.2645	-97.2616	1.4884
83.9581	-4.0708	-47.9901	1.3962	-104.0016	1.4753
83.9801	-3.7602	-48.0184	1.2030	-94.7842	1.4598
84.4706	-3.6820	-47.8396	1.1850	-91.9258	1.4708
83.7348	-3.9304	-47.8681	1.2993	-99.0820	1.4464
83.2201	-3.9169	-48.0700	1.2565	-99.4817	1.4237
83.2287	-3.6203	-47.4978	1.0972	-90.0892	1.4223
82.8727	-3.8682	-47.6652	1.2122	-97.2477	1.4232
82.8251	-3.6919	-47.5480	1.0876	-91.5258	1.4363
82.6851	-3.9391	-47.4156	1.2443	-98.8998	1.4318
82.2902	-3.9820	-47.3746	1.2431	-100.1335	1.4346
82.4533	-3.6704	-46.8875	1.0915	-91.7666	1.4277
82.1439	-4.0720	-46.2175	1.3687	-105.3195	1.4267
82.4227	-3.6898	-45.5861	1.1690	-94.5036	1.4193
82.5082	-3.5419	-45.6473	1.0688	-89.3801	1.4214
82.1297	-3.8400	-46.1621	1.1866	-97.3307	1.4000
82.0920	-3.7840	-45.9193	1.1124	-95.5025	1.3797
81.8916	-3.8541	-45.1434	1.1849	-98.6135	1.3630
81.7964	-4.1507	-44.8061	1.3868	-107.0189	1.3643
82.3102	-3.6128	-44.5090	1.1165	-91.2710	1.3762
82.1196	-3.9443	-44.0446	1.3376	-101.9444	1.3776
81.8827	-3.6976	-44.3872	1.1717	-94.7565	1.3597
82.0118	-3.5908	-44.0662	1.1279	-92.5277	1.3621
81.9077	-3.7600	-43.4007	1.2658	-97.6760	1.3572
81.5407	-3.8736	-43.4165	1.3379	-100.7353	1.3408
81.4585	-3.8879	-43.4573	1.3371	-101.3463	1.3296
81.2672	-4.1150	-43.7951	1.4324	-106.8513	1.3276
81.2182	-3.9166	-43.3295	1.3450	-101.7600	1.3296
80.7466	-4.2212	-43.0293	1.5259	-109.7479	1.3195
80.5607	-4.0098	-43.0807	1.4060	-102.9807	1.3130
80.2313	-4.0745	-43.5274	1.4177	-103.5639	1.3189
80.0634	-3.8201	-42.9531	1.2811	-96.6286	1.2923
79.8843	-4.0113	-42.8498	1.3809	-101.7479	1.2846
79.4977	-4.1673	-42.8687	1.4601	-106.4512	1.2683
79.4441	-3.9833	-42.5740	1.3638	-101.5530	1.2591
79.1241	-4.0193	-42.5762	1.3755	-102.1608	1.2507
79.2637	-3.7652	-42.2752	1.2324	-93.5735	1.2579
78.8878	-4.0868	-43.6033	1.3420	-97.1655	1.3041
78.4645	-4.0388	-43.4929	1.2888	-94.4919	1.2671
78.5468	-4.0542	-44.3235	1.2481	-93.0111	1.2811
77.9680	-4.1393	-43.7583	1.2950	-96.1062	1.2503
77.9655	-4.0199	-43.9570	1.2028	-91.3846	1.2610
77.5568	-4.3455	-43.7955	1.4040	-100.3925	1.2595
77.2807	-4.5647	-43.2222	1.5452	-106.3543	1.2575
77.2130	-4.2678	-43.2189	1.3934	-97.9569	1.2536
76.4812	-4.6359	-43.3149	1.6005	-109.2029	1.2270
76.4464	-4.4386	-43.6240	1.4549	-103.0441	1.2205
76.1244	-4.4671	-43.3597	1.4784	-104.2794	1.1953
75.8151	-4.4742	-43.1827	1.4901	-104.8989	1.1812
75.4225	-4.3612	-43.4175	1.4244	-102.8364	1.1556
74.9259	-4.1492	-43.2874	1.3275	-97.9198	1.1183
74.7435	-3.9225	-43.2417	1.2059	-93.0103	1.0922
74.2137	-4.1840	-43.0591	1.3775	-101.8143	1.0568
73.9965	-3.8943	-43.3112	1.2039	-94.2268	1.0445
73.5401	-4.0359	-43.3719	1.2830	-98.9277	1.0254
73.0010	-4.4746	-43.5243	1.5139	-112.0204	1.0132
73.2576	-3.8519	-43.4667	1.1939	-95.0298	0.9996
72.8978	-3.9506	-43.1300	1.2573	-98.9395	0.9887
72.7103	-3.7239	-43.0825	1.1520	-94.2280	0.9458
72.2297	-3.7737	-43.1662	1.1702	-96.4702	0.9151
71.7898	-4.1701	-43.6173	1.3770	-108.3170	0.9000
71.4455	-3.7268	-44.3071	1.0492	-94.1423	0.8641
71.1736	-4.1027	-45.1926	1.2283	-103.9118	0.8546
70.4689	-4.4434	-45.7971	1.3693	-113.6978	0.8194
70.6091	-3.7868	-46.3303	0.9629	-94.2131	0.7913
69.7983	-4.1842	-47.0756	1.1359	-105.6280	0.7564
69.8256	-3.8815	-47.7133	0.9140	-95.5558	0.7438
69.4178	-3.9384	-48.1065	0.9363	-97.9870	0.7189
69.2559	-3.7882	-47.0797	0.9086	-96.6190	0.7071
68.9804	-3.7242	-46.8025	0.8962	-96.0156	0.6816
68.5459	-4.0986	-46.7315	1.1158	-107.8951	0.6748
68.6288	-3.4952	-45.7051	0.8297	-95.2726	0.6302
68.0479	-3.7215	-45.5614	0.9649	-102.8514	0.6087
68.1754	-3.3466	-45.5431	0.7606	-92.4121	0.6044
67.7190	-3.6446	-45.6754	0.8960	-99.9762	0.6083
67.1801	-4.0685	-45.7356	1.1427	-113.8917	0.5764
67.1583	-3.8354	-45.7806	1.0018	-107.3386	0.5698
66.7923	-3.8144	-46.0795	0.9890	-107.3196	0.5586
66.7550	-3.8779	-45.4737	1.0248	-109.1940	0.5474
66.8875	-3.7936	-44.0163	0.9287	-104.9863	0.5798
66.2210	-3.6247	-44.4918	0.8300	-101.2572	0.5118
66.7150	-3.4193	-44.3351	0.7066	-94.9317	0.5446
66.0659	-3.6389	-44.4902	0.8209	-102.0815	0.5118
66.2494	-3.2843	-44.4277	0.6520	-94.1042	0.4853
65.5652	-3.4329	-44.3508	0.7173	-100.0482	0.4577
65.1656	-3.8779	-44.7703	0.9848	-114.3535	0.4374
64.9179	-3.6378	-44.8533	0.8475	-107.9968	0.4112
64.7343	-3.5528	-44.8775	0.8066	-106.5609	0.3913
64.6147	-3.8979	-44.8872	1.0174	-119.2659	0.3789
64.5963	-3.3739	-44.9706	0.7274	-106.3739	0.3656
64.4697	-3.3397	-45.2188	0.6827	-104.0970	0.3485
64.4232	-3.1644	-45.1853	0.5506	-96.7175	0.3474
64.0539	-3.4340	-45.6193	0.6864	-103.6454	0.3402
63.6321	-3.7879	-45.6277	0.8861	-113.8722	0.3192
63.7397	-3.3142	-45.7198	0.6170	-100.7652	0.3060
63.0968	-3.8098	-46.1003	0.8718	-115.0718	0.2968
62.9807	-3.6049	-46.1891	0.7546	-109.7394	0.2707
62.7335	-3.4985	-46.3403	0.7012	-108.3003	0.2508
62.9431	-2.8485	-46.4843	0.3071	-89.4569	0.2311
62.2815	-3.3650	-46.6934	0.5984	-104.9973	0.2081
62.1468	-3.3369	-46.7700	0.5735	-104.3765	0.1939
61.8176	-3.3867	-46.9422	0.5919	-106.6155	0.1660
61.6592	-3.4005	-47.1102	0.5900	-108.4537	0.1465
61.3455	-3.5483	-47.0853	0.6888	-114.8051	0.1248
61.4819	-3.0250	-47.1670	0.3831	-100.4737	0.1114
61.2054	-3.5341	-47.4242	0.6629	-115.4052	0.1107
61.0625	-3.3789	-47.4362	0.5743	-110.8932	0.0904
60.8409	-3.2230	-47.4953	0.5015	-107.8202	0.0759
60.7657	-3.3562	-47.4235	0.5756	-114.1858	0.0653
61.0503	-2.8330	-47.9464	0.2869	-99.4132	0.0493
60.3661	-3.1237	-48.5516	0.4332	-108.1746	0.0226
60.2285	-3.3639	-48.3342	0.5946	-115.1427	0.0237
60.4086	-3.1658	-48.0880	0.4997	-109.0115	0.0284
60.1680	-3.1878	-48.0393	0.5114	-108.9987	-0.0025
60.0208	-3.1885	-47.9413	0.4863	-108.3834	-0.0224
59.9635	-3.4583	-48.7179	0.5804	-115.0963	-0.0270
60.1165	-3.3315	-48.9959	0.4750	-110.9890	-0.0304
60.5339	-2.8352	-48.7399	0.2101	-98.7353	-0.0296
60.5794	-2.8679	-48.0871	0.2601	-104.5326	-0.0377
60.8146	-2.7053	-48.3288	0.1936	-99.1875	-0.0382
60.4291	-2.9954	-48.3317	0.3576	-107.5772	-0.0426
60.3581	-3.2642	-48.6822	0.5097	-115.3357	-0.0441
60.2508	-3.0453	-48.6861	0.3852	-108.9842	-0.0563
60.0206	-3.3279	-48.6895	0.5450	-117.7917	-0.0523
60.1037	-2.7622	-48.6303	0.2152	-102.2371	-0.0744
60.0680	-3.1018	-48.6922	0.4166	-111.2368	-0.0645
59.5669	-3.2095	-48.9562	0.4266	-113.0533	-0.0896
59.7305	-2.7711	-48.6634	0.1782	-100.3767	-0.0944
59.4242	-3.1959	-48.9476	0.4101	-112.2273	-0.1066
59.3667	-2.6168	-48.9741	0.0646	-95.2283	-0.1260
59.1160	-3.0694	-48.7863	0.3293	-108.1305	-0.1326
59.0541	-3.3245	-48.8712	0.4658	-114.4653	-0.1344
59.0304	-3.0910	-48.9175	0.3330	-108.3230	-0.1409
58.7143	-3.1197	-49.0920	0.3402	-109.3340	-0.1520
59.1072	-2.8154	-48.9983	0.1681	-100.5393	-0.1505
58.7113	-3.2607	-48.7206	0.4199	-114.0693	-0.1516
58.8156	-3.1966	-48.8433	0.4084	-112.8317	-0.1601
58.9030	-3.0336	-48.7315	0.3245	-108.5423	-0.1551
59.1079	-2.9342	-48.7141	0.2680	-106.2973	-0.1555
58.9867	-3.1681	-49.1857	0.3754	-112.4106	-0.1573
58.6009	-3.0484	-48.9797	0.2896	-109.3482	-0.1805
58.2473	-3.1031	-48.5529	0.3937	-114.6973	-0.2107
58.5262	-2.7257	-48.6120	0.1772	-109.4114	-0.2204
58.3310	-3.0799	-48.7605	0.3867	-118.1912	-0.2245
58.3710	-3.2857	-48.9739	0.5044	-122.2619	-0.2181
58.7375	-2.9113	-49.5240	0.2593	-110.9810	-0.1999
59.1542	-2.7059	-49.6645	0.1348	-105.2480	-0.1951
59.3929	-2.5428	-49.6411	0.0510	-100.9555	-0.1873
59.2025	-2.8816	-49.2631	0.2595	-111.6264	-0.1831
59.2420	-2.6621	-49.1030	0.1606	-105.2867	-0.1755
59.3853	-2.8173	-49.1794	0.2493	-109.7944	-0.1523
59.2562	-3.0506	-48.9530	0.3813	-116.5606	-0.1599
59.1572	-2.8175	-48.7828	0.2491	-109.8132	-0.1609
59.2018	-2.8666	-48.5770	0.2939	-111.4635	-0.1551
59.4483	-2.5554	-48.7449	0.1177	-102.4477	-0.1535
59.5265	-2.8233	-48.7497	0.2779	-111.2613	-0.1410
59.6380	-2.6181	-48.4527	0.1617	-105.3419	-0.1420
59.7133	-2.4767	-48.4383	0.0990	-100.8377	-0.1256
59.5378	-2.7948	-48.2260	0.2791	-110.0597	-0.1328
59.4527	-2.9504	-48.2520	0.3672	-114.5619	-0.1322
59.7537	-2.6744	-48.1246	0.2199	-106.3829	-0.1193
59.5589	-3.0349	-48.1853	0.4158	-117.0302	-0.1093
59.6101	-2.8017	-48.0125	0.2835	-110.2816	-0.1188
59.5078	-2.8515	-47.9786	0.3120	-111.0981	-0.1158
59.5431	-3.0561	-47.9301	0.4449	-117.2434	-0.1093
59.6767	-2.5404	-48.0172	0.1443	-101.8813	-0.1143
59.3658	-3.1590	-49.3305	0.3957	-114.6833	-0.1148
59.5174	-2.9291	-50.2442	0.1751	-102.7374	-0.1106
59.3896	-3.1776	-50.6363	0.2917	-108.0315	-0.0984
59.5253	-3.0794	-50.7475	0.2114	-103.9268	-0.0989
59.3397	-3.3077	-51.5241	0.2915	-107.3485	-0.0953
59.3628	-3.2802	-51.6880	0.2426	-105.4945	-0.0984
59.3163	-3.1051	-51.9148	0.1104	-98.0973	-0.1078
59.3088	-3.2535	-51.8986	0.2031	-102.1908	-0.1044
59.2777	-3.4365	-51.8015	0.3315	-108.7523	-0.1034
59.2374	-3.5221	-51.9004	0.3554	-109.9712	-0.1004
59.2481	-3.5085	-52.0745	0.3399	-108.5236	-0.0949
59.5080	-3.3179	-52.0428	0.2158	-102.1800	-0.0874
59.4892	-3.4875	-51.9442	0.3207	-106.8941	-0.0782
59.6356	-3.3452	-51.7045	0.2648	-104.0462	-0.0815
59.7401	-3.0276	-51.7784	0.0598	-94.2153	-0.0830
59.5242	-3.4315	-52.1067	0.2724	-104.4243	-0.0814
59.4297	-3.7502	-52.2887	0.4365	-112.8046	-0.0801
59.5389	-3.5598	-52.4313	0.3123	-106.4489	-0.0754
59.4266	-3.9293	-53.0571	0.4726	-113.9756	-0.0684
59.3321	-3.8464	-53.3863	0.3844	-108.8237	-0.0746
59.1990	-3.9830	-54.0605	0.4045	-109.1809	-0.0658
59.3345	-4.0114	-54.0660	0.4210	-109.3817	-0.0658
59.5506	-3.7337	-53.2850	0.3051	-104.1214	-0.0528
59.6606	-3.6624	-53.1442	0.2813	-102.9049	-0.0530
59.6838	-3.9181	-53.7086	0.3853	-108.1909	-0.0436
59.7381	-3.8040	-53.2609	0.3542	-105.9697	-0.0328
60.0438	-3.5361	-53.5590	0.1692	-97.1478	-0.0397
60.0612	-3.6496	-53.7139	0.2260	-99.3901	-0.0223
59.9231	-4.1953	-54.1518	0.5026	-112.8672	-0.0174
59.9912	-4.3285	-53.4871	0.6205	-117.6194	0.0029
60.3333	-3.9744	-53.0807	0.4285	-107.8211	0.0069
60.3869	-4.0017	-52.9647	0.4777	-109.6771	0.0241
60.5568	-3.8246	-52.8051	0.3857	-104.9800	0.0234
60.9030	-3.7317	-52.4455	0.3586	-102.9575	0.0287
60.8066	-4.1917	-52.7895	0.6117	-115.2204	0.0475
61.1192	-3.9018	-52.8309	0.4396	-106.4183	0.0575
61.3596	-3.5977	-52.6534	0.2762	-97.4211	0.0646
61.6227	-3.6679	-52.5863	0.3253	-99.2732	0.0874
61.6806	-3.6961	-52.4617	0.3499	-99.8920	0.0875
61.6718	-3.8519	-52.7082	0.4385	-103.7640	0.0911
61.6433	-4.0729	-53.3098	0.5064	-107.2035	0.1058
62.1988	-3.7631	-53.5674	0.3077	-95.0990	0.1184
61.9819	-4.1891	-53.9833	0.4916	-104.4847	0.1311
62.1835	-4.3649	-53.6690	0.6084	-110.4491	0.1459
62.5320	-3.7055	-53.0463	0.2847	-93.9174	0.1602
62.4283	-4.2835	-52.2339	0.6624	-112.6022	0.1711
62.7990	-4.0066	-51.8929	0.5395	-105.6705	0.1897
63.1815	-3.9843	-51.5951	0.5613	-105.4885	0.2094
63.3063	-4.0262	-51.3477	0.6024	-106.9403	0.2265
63.6092	-3.7208	-50.6081	0.4882	-99.2026	0.2281
63.9470	-4.0736	-50.6341	0.6894	-109.4517	0.2662
64.2694	-3.8889	-50.4816	0.6104	-104.7586	0.2824
64.3250	-3.7971	-50.6424	0.5420	-101.8892	0.2960
64.9494	-3.6193	-50.4019	0.4506	-97.2069	0.3178
65.0258	-4.0064	-49.8704	0.7290	-110.1449	0.3421
65.4350	-3.6520	-49.2586	0.5795	-99.9426	0.3604
65.0906	-3.8715	-49.0767	0.6957	-105.8884	0.3668
65.3548	-3.9268	-48.8340	0.7610	-108.5724	0.3840
65.7538	-3.4740	-48.5868	0.5049	-95.4896	0.3933
65.9528	-3.7911	-48.4320	0.7105	-105.3342	0.4172
66.4280	-3.4724	-48.0373	0.5394	-95.9461	0.4383
66.6952	-3.8039	-48.0171	0.7534	-105.5741	0.4623
66.7122	-4.0440	-47.5362	0.8984	-112.3581	0.4716
66.8415	-3.8030	-47.3222	0.7699	-106.4409	0.4734
67.1185	-3.8599	-47.3375	0.7869	-106.6469	0.4988
67.1810	-3.4636	-47.1810	0.5699	-96.2172	0.4859
67.5547	-3.7315	-46.8414	0.7562	-103.8098	0.4955
67.5782	-3.9870	-47.0596	0.8605	-109.1202	0.5188
67.7785	-3.9178	-47.5751	0.7894	-104.1680	0.5353
67.8710	-4.0621	-48.3847	0.8065	-103.0777	0.5524
68.1387	-3.8874	-49.2227	0.6334	-94.8362	0.5627
68.1550	-4.0161	-49.8922	0.6649	-96.4256	0.5547
67.9210	-4.4400	-49.7039	0.9135	-109.1328	0.5649
68.0640	-4.3276	-49.7243	0.8252	-104.6232	0.5614
68.3700	-4.3281	-49.6368	0.8097	-103.1916	0.5668
68.3725	-4.4775	-50.0579	0.8703	-105.6202	0.5842
68.7509	-4.3655	-50.3904	0.7584	-99.8707	0.6116
68.9310	-4.3162	-50.5553	0.7223	-98.0175	0.6086
69.2494	-4.4221	-50.5353	0.7917	-100.2688	0.6203
69.2338	-4.4502	-50.1055	0.8080	-101.1161	0.6315
69.5511	-4.5937	-50.7866	0.8331	-101.0672	0.6571
69.7714	-4.5855	-50.3130	0.8706	-101.7103	0.6628
70.0322	-4.4101	-50.6299	0.7222	-94.1131	0.6730
70.0384	-4.4112	-50.8970	0.7073	-92.0432	0.6898
70.0930	-4.8867	-51.6738	0.9363	-102.4256	0.6973
70.5606	-4.4558	-52.0820	0.6759	-89.0950	0.6984
70.7285	-4.7028	-52.1282	0.8166	-96.2646	0.7163
70.7051	-5.0359	-52.0999	0.9816	-104.0442	0.7399
71.3423	-4.5697	-52.4217	0.7105	-88.8736	0.7548
71.3816	-4.9157	-52.2626	0.8986	-99.1277	0.7702
71.5123	-4.9511	-52.0136	0.9280	-99.3453	0.7872
71.9498	-4.6881	-51.6366	0.8219	-92.6212	0.8172
72.1006	-4.6802	-51.2033	0.8344	-93.2680	0.8283
72.1384	-4.6171	-51.3691	0.7908	-90.3879	0.8337
72.0735	-5.0428	-52.3098	0.9743	-100.3630	0.8466
72.0723	-4.6257	-51.8553	0.7554	-87.8989	0.8617
72.4647	-4.8346	-51.4226	0.9567	-98.1802	0.8687
72.6822	-4.9594	-50.8480	1.0945	-104.5759	0.8920
72.7981	-4.7624	-51.2439	0.9493	-97.7927	0.8798
73.3191	-4.7534	-50.9475	0.9947	-99.4591	0.8913
73.5903	-4.5716	-51.6959	0.8175	-91.0173	0.8987
73.7377	-5.0107	-52.1632	1.0340	-102.0467	0.9173
74.1517	-4.9166	-51.5912	1.0393	-101.6824	0.9284
74.3685	-4.8039	-51.7442	0.9591	-97.5765	0.9250
74.6564	-4.7049	-52.0332	0.8782	-94.7045	0.9386
74.7369	-4.8473	-52.4051	0.9346	-96.9276	0.9420
74.9387	-4.9192	-53.1565	0.9259	-97.0894	0.9534
75.3078	-4.6723	-53.5083	0.7617	-88.6754	0.9608
75.1989	-4.9154	-54.5039	0.8173	-91.4729	0.9755
75.2350	-5.4260	-55.4626	1.0660	-103.4888	0.9889
76.0033	-4.8153	-54.5046	0.7959	-88.4098	1.0091
75.9285	-5.2697	-55.8792	0.9700	-99.1800	1.0109
76.1447	-5.2983	-56.1038	0.9702	-99.1690	1.0222
76.4691	-5.0910	-55.7795	0.9196	-95.9272	1.0415
76.9126	-4.9111	-53.8100	0.9442	-93.3852	1.0661
76.7865	-5.0329	-54.8255	0.9546	-95.1652	1.0610
76.9992	-5.0606	-55.1401	0.9705	-96.5905	1.0753
77.0459	-5.1553	-56.6710	0.9409	-95.6687	1.0616
77.3533	-5.1401	-56.5901	0.9497	-96.0948	1.0841
77.4616	-5.3815	-57.5409	1.0364	-101.7736	1.0852
77.9267	-4.8533	-58.6645	0.6459	-83.6939	1.0884
77.8205	-5.3567	-59.9614	0.8641	-96.7226	1.0877
78.0589	-5.3124	-59.2247	0.8896	-97.3922	1.1101
78.5110	-5.1404	-58.1279	0.8771	-94.1905	1.1461
78.7235	-4.9971	-57.4183	0.8629	-92.1917	1.1570
78.6194	-5.2252	-58.8423	0.9167	-96.8162	1.1523
78.9035	-5.1331	-59.5662	0.8391	-94.7390	1.1549
79.3685	-4.7983	-58.5704	0.7338	-87.4387	1.1819
79.6760	-4.7608	-57.7905	0.7713	-88.7254	1.1987
79.4329	-5.2211	-58.4721	0.9983	-101.5845	1.1951
79.8777	-5.1154	-59.1152	0.9145	-97.2540	1.2200
80.1659	-4.8454	-58.7286	0.8034	-90.9359	1.2247
80.0908	-5.1661	-59.9490	0.8938	-96.7952	1.2258
80.5816	-4.9379	-59.3585	0.8153	-92.1366	1.2531
80.6313	-5.1061	-58.6943	0.9441	-98.7365	1.2651
80.5597	-5.2329	-58.2821	1.0245	-102.8597	1.2768
80.7674	-5.1264	-58.2682	0.9728	-100.2043	1.2848
81.3298	-4.6524	-58.4544	0.7047	-86.4824	1.2914
81.3069	-4.6945	-58.5491	0.7283	-88.3248	1.2944
81.2363	-5.1121	-58.9654	0.9400	-99.7668	1.2990
81.8673	-4.3465	-58.3699	0.5648	-79.9557	1.3101
81.7321	-4.8545	-58.0258	0.8863	-95.7445	1.3235
81.6549	-4.8317	-57.4586	0.9227	-97.6266	1.3180
81.7403	-4.6687	-57.1745	0.8474	-93.1402	1.3258
82.0550	-4.6395	-57.2631	0.8478	-93.1436	1.3371
82.0405	-4.3923	-57.5731	0.7076	-85.9603	1.3390
81.9426	-4.7030	-57.3179	0.8919	-95.3924	1.3346
82.1714	-4.4349	-57.7487	0.7149	-86.9731	1.3279
82.2367	-4.4560	-57.6188	0.7184	-87.8033	1.3279
81.9487	-4.8150	-56.9429	0.9796	-100.5392	1.3267
82.0083	-4.7168	-57.0087	0.8992	-96.4350	1.3205
81.9726	-4.6390	-57.0373	0.8630	-94.5884	1.3090
81.9436	-4.5692	-57.4115	0.7899	-91.4916	1.3002
82.1961	-4.3706	-57.0317	0.7025	-86.3959	1.2966
82.0624	-4.5956	-56.5534	0.8717	-94.4128	1.3061
82.2700	-4.3550	-56.2985	0.7359	-87.4722	1.3190
81.9537	-4.6594	-56.1712	0.8999	-95.8686	1.3145
82.0042	-4.7392	-57.2676	0.8787	-95.3879	1.3120
82.1729	-4.7037	-57.1778	0.8674	-94.1644	1.3175
82.0994	-4.5771	-57.4987	0.7619	-90.0521	1.3112
81.7449	-4.8184	-57.6653	0.8816	-96.1767	1.3037
81.8699	-4.8907	-58.5510	0.8819	-95.5034	1.3153
81.7459	-4.9977	-58.9526	0.9005	-97.7307	1.3071
81.8125	-4.9073	-59.8852	0.7821	-93.5810	1.2954
81.4855	-5.0693	-59.2606	0.9153	-99.1384	1.2877
81.6665	-4.8786	-59.0077	0.7991	-93.2147	1.2839
81.5923	-5.1692	-59.1772	0.9219	-100.7792	1.2764
81.1612	-5.0003	-58.9143	0.7913	-96.0819	1.2473
81.3112	-4.9705	-58.2219	0.8415	-96.7361	1.2502
81.3490	-5.0413	-58.1940	0.8822	-98.1700	1.2617
81.1527	-4.8355	-57.8045	0.7809	-94.3072	1.2412
81.1426	-4.9833	-57.5259	0.8812	-99.4457	1.2446
81.3254	-4.7698	-56.6667	0.7937	-95.0018	1.2549
81.1560	-4.6711	-56.6086	0.7297	-91.7300	1.2657
81.3431	-4.6298	-57.1286	0.6658	-88.4256	1.2907
81.0396	-4.8173	-57.8849	0.6726	-88.7674	1.2768
80.8700	-4.8526	-57.9714	0.6833	-90.6073	1.2629
80.6284	-4.7471	-57.9454	0.6061	-87.3278	1.2455
80.2433	-4.9107	-58.0469	0.6645	-91.6153	1.2235
80.2030	-4.7056	-58.0069	0.5475	-86.2935	1.2058
79.6895	-4.9010	-56.3528	0.7662	-95.6069	1.2152
79.5133	-4.6977	-56.9175	0.5921	-87.9921	1.2001
79.0985	-4.7689	-56.9606	0.6144	-90.4413	1.1722
79.1413	-4.9146	-55.5188	0.8058	-97.6953	1.1842
78.8754	-4.9938	-54.6076	0.8263	-97.5257	1.1755
78.4726	-4.8866	-54.4977	0.7886	-97.5412	1.1556
78.3297	-4.9923	-54.3926	0.8904	-100.8156	1.1563
78.5889	-4.9358	-54.6238	0.8775	-97.5287	1.2096
78.2576	-4.8443	-53.8556	0.8247	-94.9009	1.1808
78.1169	-4.7410	-55.4455	0.6664	-88.6657	1.1943
77.2033	-4.8828	-54.7956	0.7443	-94.0141	1.1441
77.1885	-4.8215	-55.8565	0.6007	-89.8582	1.1322
76.3271	-4.8644	-54.5840	0.6318	-91.5544	1.0954
76.0995	-5.2747	-54.6493	0.8723	-103.2110	1.0803
75.5590	-5.1850	-54.9709	0.7627	-98.2648	1.0655
