time,route2,route3,route9,route4,route5,route6,route10,route7,route8,route1,,
180,-0.267456983,0.119773003,0.570942647,0.207077641,0.425585536,0.139665386,0.322142013,0.320823866,0.467669049,-0.327933785,,
181,-0.282722021,0.117451239,0.559593098,0.247636741,0.3961014,0.040315803,0.24476453,0.259667984,0.440457024,-0.33328894,,
182,-0.286246571,0.115176758,0.548205516,0.287486459,0.366955723,-0.057387647,0.168573712,0.199430412,0.413523846,-0.338313265,,
183,-0.285348061,0.112952485,0.545646944,0.326585418,0.338188295,-0.15333649,0.093658686,0.140182685,0.386907882,-0.343011474,,
184,-0.284257438,0.110781142,0.55827019,0.3648981,0.309835661,-0.247435701,0.020098545,0.081988522,0.360644637,-0.347389865,,
185,-0.282986044,0.108665247,0.570463631,0.343161614,0.281930907,-0.339604115,-0.05203803,0.024903508,0.387693748,-0.351456238,,
186,-0.281545714,0.106607097,0.582230458,0.311406106,0.254503511,-0.294739997,-0.023250537,0.003785161,0.42335978,-0.347633974,,
187,-0.279948665,0.104608761,0.5935765,0.280215727,0.227579224,-0.246968712,0.043609336,0.05951144,0.458195818,-0.32703393,,
188,-0.278207394,0.102672081,0.604510115,0.249616879,0.201180019,-0.200017902,0.109137117,0.114128523,0.492190636,-0.306661976,,
189,-0.276266317,0.097290782,0.615042014,0.21963158,0.183315808,-0.153922459,0.173297704,0.167607433,0.525338718,-0.286541891,,
190,-0.273965854,0.090474468,0.625185107,0.190277486,0.16942575,-0.108710508,0.236065833,0.219927421,0.557640066,-0.26669477,,
191,-0.271566223,0.083837514,0.62996685,0.161567947,0.155845188,-0.064403511,0.297425846,0.271075742,0.589099957,-0.247138973,,
192,-0.269080041,0.07738147,0.593543431,0.133512131,0.142579696,-0.021016404,0.35737133,0.321047382,0.619728652,-0.227890132,,
193,-0.266519658,0.071106967,0.557841352,0.116528744,0.129632945,0.021442162,0.415904706,0.369844685,0.596693826,-0.208961162,,
194,-0.263897084,0.065013754,0.522877551,0.109274334,0.1170068,0.056738955,0.473036723,0.41747695,0.526838803,-0.190362313,,
195,-0.261223908,0.05910076,0.488664114,0.102217312,0.104701393,0.068163951,0.526571766,0.379730529,0.458545658,-0.225780129,,
196,-0.25851124,0.053366144,0.455208498,0.09535709,0.092715235,0.079359453,0.468309015,0.335209623,0.391814438,-0.265139642,,
197,-0.247724902,0.047807363,0.422513742,0.088692209,0.081045336,0.090328571,0.411388017,0.291729518,0.326636669,-0.303480296,,
