time,route7,route5,route2,route4,route10,route1,route3,route6,route8,route9,,
87,-0.034170815,0.474149979,-0.27981959,-0.217087641,-0.026397583,-0.382116652,-0.330847909,0.562284227,0.475002612,0.187259472,,
88,-0.029682872,0.463361958,-0.265391542,-0.237065789,-0.006608922,-0.40834223,-0.337185392,0.567507229,0.478283986,0.206557447,,
89,-0.025715933,0.494535377,-0.241598191,-0.257189819,0.013262349,-0.428985968,-0.343877163,0.569425329,0.480542289,0.225945105,,
90,-0.025391198,0.525881629,-0.217704264,-0.270536471,0.015618464,-0.443914029,-0.347146223,0.570168815,0.482811369,0.242400578,,
91,-0.025084092,0.546322744,-0.217444035,-0.269978945,0.012402548,-0.458962625,-0.342872858,0.570920187,0.476573246,0.25045794,,
92,-0.029608322,0.530652347,-0.225050682,-0.269442538,0.009153816,-0.474129163,-0.338601754,0.573635358,0.464197774,0.258556046,,
93,-0.035285777,0.514896677,-0.232719963,-0.27550405,-0.003813716,-0.480731953,-0.345738227,0.577103121,0.451754173,0.258197007,,
94,-0.02925113,0.491834338,-0.233557961,-0.292583614,-0.023108817,-0.485863026,-0.357663866,0.580601847,0.450295148,0.245106324,,
95,-0.011394373,0.454528494,-0.233405892,-0.309775892,-0.042522858,-0.491040075,-0.366948911,0.589001796,0.459921993,0.231941056,,
96,0.003395916,0.417008462,-0.233256201,-0.319071884,-0.050442957,-0.498362649,-0.351489923,0.599368225,0.469620061,0.222389905,,
97,0.004475045,0.402597295,-0.234800077,-0.317340198,-0.044590707,-0.513952344,-0.33593625,0.609816785,0.481717195,0.21595813,,
98,0.005572346,0.417475458,-0.236355768,-0.315591493,-0.038691505,-0.529635498,-0.329863234,0.597650084,0.497171596,0.20950141,,
99,0.027891537,0.432467973,-0.235565611,-0.314984846,-0.040259504,-0.54540686,-0.333711022,0.576167827,0.512744928,0.200882276,,
100,0.053410401,0.44492146,-0.216718146,-0.315703485,-0.058925364,-0.594930889,-0.337564546,0.554576716,0.514681769,0.191203587,,
101,0.055319554,0.455280899,-0.197726202,-0.316401652,-0.077683022,-0.671456143,-0.339734388,0.534618349,0.489052533,0.181490958,,
102,0.038698806,0.465668731,-0.181559314,-0.330341534,-0.092394038,-0.74832442,-0.341611122,0.51523061,0.463223851,0.188744672,,
103,0.033812831,0.444593642,-0.174918942,-0.357067548,-0.084520672,-0.825271199,-0.346909514,0.495551588,0.443579596,0.199901874,,
104,0.064461656,0.406690727,-0.168205644,-0.383899944,-0.076565819,-0.742349724,-0.361739558,0.498533894,0.443405737,0.211164373,,
105,0.095321807,0.368642261,-0.170047929,-0.396399942,-0.068505174,-0.643530695,-0.376607904,0.511687979,0.443287181,0.241480358,,
106,0.095395889,0.371509778,-0.187421402,-0.397233229,-0.054766799,-0.544140127,-0.382284353,0.524973681,0.444954386,0.272987989,,
107,0.093457204,0.387706498,-0.204832774,-0.398017811,-0.040896701,-0.467254331,-0.383295055,0.516949241,0.455349522,0.301249426,,
108,0.078554678,0.404058474,-0.252184999,-0.401480491,-0.026887947,-0.453648191,-0.384027822,0.499002263,0.465869,0.29395599,,
109,0.05580813,0.40344135,-0.332428101,-0.406740997,-0.034489486,-0.439901271,-0.381023468,0.481029056,0.47537257,0.286693385,,
110,0.042885533,0.400119978,-0.413037937,-0.41195694,-0.045856001,-0.426005562,-0.377929144,0.459793854,0.472373655,0.278928327,,
111,0.051754639,0.396859354,-0.406025176,-0.411199373,-0.057205467,-0.482270214,-0.373270874,0.436954934,0.46943717,0.269357586,,
112,0.060757068,0.398220063,-0.339926842,-0.40703974,-0.073468719,-0.581893978,-0.366696056,0.414072758,0.466566998,0.259817518,,
113,0.079159886,0.399839513,-0.273371593,-0.402764257,-0.091849517,-0.681972911,-0.359992393,0.404796128,0.462655669,0.262183524,,
114,0.097757897,0.39891655,-0.259666089,-0.40814166,-0.110236024,-0.782501487,-0.356199077,0.402430982,0.458812398,0.285462349,,
115,0.087873881,0.362653759,-0.266524998,-0.417922431,-0.119170717,-0.762835529,-0.352859327,0.400146782,0.455041194,0.308964795,,
116,0.064965065,0.326290218,-0.27331346,-0.427646442,-0.120259249,-0.739774376,-0.35108476,0.383057178,0.461104295,0.325129894,,
117,0.046392109,0.299349953,-0.260026491,-0.415465243,-0.121243346,-0.716466073,-0.354793786,0.358167801,0.468190522,0.333943433,,
118,0.035105983,0.317710351,-0.242772658,-0.395028502,-0.122008587,-0.688758647,-0.358404166,0.333248895,0.475419543,0.34291158,,
119,0.025498413,0.33628136,-0.225304381,-0.374357351,-0.122492838,-0.65227146,-0.355452998,0.327421493,0.465379596,0.339209366,,
120,0.040383811,0.350117193,-0.220754588,-0.395125964,-0.122857521,-0.615456221,-0.348458246,0.332108436,0.451905497,0.328333442,,
121,0.0554728,0.351271985,-0.216566431,-0.428000292,-0.127473839,-0.578310845,-0.341739339,0.336940293,0.438476818,0.317518491,,
122,0.052547945,0.352557658,-0.210315902,-0.460921994,-0.14542861,-0.554802066,-0.3626833,0.33987371,0.439406807,0.324154531,,
123,0.043647055,0.356423507,-0.182887039,-0.491207618,-0.16335063,-0.537553289,-0.383611085,0.341790577,0.445254615,0.335974236,,
124,0.047856216,0.364400331,-0.155179013,-0.520939292,-0.179145649,-0.520085799,-0.387710006,0.34385561,0.451273439,0.347995832,,
125,0.068977069,0.3723468,-0.134782645,-0.55038885,-0.174706516,-0.507559835,-0.36695455,0.335879713,0.448979499,0.352107276,,
126,0.08892688,0.368445681,-0.143945157,-0.540865684,-0.169998959,-0.638729722,-0.345744175,0.321900893,0.442401054,0.355394839,,
127,0.099663642,0.352208434,-0.152977066,-0.525020884,-0.165117179,-0.77006103,-0.348473705,0.307979732,0.435886531,0.358865922,,
128,0.11055848,0.336029012,-0.165191192,-0.508934657,-0.157138986,-0.901516821,-0.357124514,0.312810467,0.434656029,0.363918298,,
129,0.112238403,0.317924371,-0.184153756,-0.453541121,-0.148809388,-0.952303182,-0.368223425,0.329208788,0.437251988,0.369093268,,
130,0.111893759,0.298522183,-0.203009131,-0.393902141,-0.140310364,-0.87680564,-0.390239146,0.345772188,0.43997541,0.371405156,,
131,0.128460223,0.27922119,-0.209180864,-0.333985627,-0.147550742,-0.800998132,-0.412165613,0.341327781,0.444153214,0.36099078,,
132,0.162010889,0.276124286,-0.19963363,-0.347455466,-0.158864742,-0.724937978,-0.405948287,0.323564109,0.449828478,0.350728472,,
133,0.178945672,0.280267477,-0.189958672,-0.364556208,-0.170099081,-0.687009648,-0.379471703,0.305964977,0.455758807,0.344328709,,
134,0.122842823,0.284675651,-0.181239319,-0.381708511,-0.176014486,-0.662249761,-0.352907818,0.283728205,0.461906015,0.345766541,,
135,0.066717379,0.278262456,-0.173258358,-0.389335806,-0.178948981,-0.637646634,-0.360824276,0.258511952,0.468338973,0.347568006,,
136,0.063635399,0.269416184,-0.16524796,-0.397198681,-0.181923684,-0.616539143,-0.369908928,0.233532968,0.475391735,0.351747981,,
137,0.067954267,0.2593424,-0.191746978,-0.401270876,-0.178264214,-0.621276365,-0.379148265,0.225566169,0.467473732,0.3564979,,
138,0.081211135,0.267914154,-0.234246851,-0.367086611,-0.168804771,-0.626427992,-0.392286187,0.230353162,0.434690673,0.361705087,,
139,0.101544492,0.278977772,-0.276976598,-0.333328293,-0.15946561,-0.632415754,-0.405896215,0.235641739,0.402722449,0.37707195,,
140,0.122420501,0.290606621,-0.286848665,-0.298985805,-0.158901145,-0.634868598,-0.405911875,0.242313615,0.386143278,0.3997497,,
141,0.143282587,0.274391823,-0.287593342,-0.252082333,-0.174421854,-0.628825627,-0.399547748,0.248667094,0.411531444,0.421014578,,
142,0.164188137,0.258258427,-0.288100762,-0.2050594,-0.189710797,-0.622444971,-0.391691618,0.25506058,0.43686224,0.442692978,,
143,0.148837148,0.245008213,-0.286177792,-0.170358154,-0.202384479,-0.617897994,-0.377872965,0.251024208,0.455931857,0.466090616,,
144,0.130908217,0.246709174,-0.283462432,-0.214321631,-0.201144467,-0.594148068,-0.363340044,0.238346778,0.435506526,0.489005438,,
145,0.083099768,0.247846598,-0.279674101,-0.257462964,-0.199206359,-0.564291357,-0.354019396,0.225157009,0.414028754,0.467346853,,
146,0.017934932,0.238730925,-0.273885194,-0.288090197,-0.197714694,-0.535961155,-0.350983275,0.218696265,0.396164188,0.441104046,,
147,-0.006874643,0.190224081,-0.268553048,-0.257536685,-0.196801156,-0.518380813,-0.348583476,0.217387171,0.40421884,0.416339738,,
148,0.057067725,0.140744758,-0.260902312,-0.225339575,-0.194587722,-0.548571853,-0.336584622,0.214916233,0.409995078,0.420235786,,
149,0.120871323,0.116380357,-0.250648076,-0.202112364,-0.192498371,-0.579153991,-0.324399732,0.218674605,0.416376949,0.424760084,,
150,0.116852785,0.144068117,-0.240602055,-0.209902823,-0.183982944,-0.610230755,-0.31964817,0.227439004,0.393396485,0.428822962,,
151,0.113054241,0.171970957,-0.235298484,-0.217723998,-0.174627289,-0.625669886,-0.329913971,0.236498786,0.370866409,0.427225513,,
152,0.135853852,0.182778179,-0.241200739,-0.227198578,-0.165219675,-0.626203678,-0.3402036,0.225508158,0.348614869,0.425939542,,
153,0.17066775,0.17025272,-0.24677452,-0.241053909,-0.176181345,-0.626082355,-0.333588983,0.197740957,0.342466752,0.415614802,,
154,0.174287069,0.157456071,-0.240482585,-0.254121495,-0.194068369,-0.624234189,-0.319478653,0.169684334,0.337059271,0.382836683,,
155,0.126937503,0.152265008,-0.218595852,-0.254636611,-0.211803261,-0.60017533,-0.307015673,0.150761602,0.33192389,0.350500783,,
156,0.083751484,0.153750087,-0.196747312,-0.227142507,-0.221341145,-0.572881184,-0.30766821,0.139586218,0.327248123,0.328748816,,
157,0.097430879,0.155365691,-0.180693586,-0.199685109,-0.224947568,-0.545664258,-0.308235535,0.12859885,0.322800514,0.320949369,,
158,0.111171465,0.158653724,-0.169601316,-0.185649633,-0.228430059,-0.524916705,-0.30378262,0.114350082,0.318506128,0.313318143,,
159,0.108333709,0.162935779,-0.158439832,-0.196176929,-0.228166663,-0.526576757,-0.29430151,0.097243512,0.320799042,0.323448325,,
160,0.100088562,0.16730814,-0.161903787,-0.206531374,-0.222981906,-0.528089001,-0.284732987,0.080326201,0.325330185,0.347193569,,
161,0.102648091,0.171315285,-0.17287796,-0.226742762,-0.217688644,-0.529439993,-0.285587518,0.087833376,0.329933365,0.370920985,,
162,0.118971594,0.175245422,-0.183668432,-0.261962905,-0.213135647,-0.530342721,-0.287588179,0.117633816,0.323968538,0.381697052,,
163,0.130914694,0.179253431,-0.183855227,-0.296866555,-0.210675886,-0.530866753,-0.284509639,0.14739058,0.312812264,0.387024771,,
164,0.112156547,0.175701928,-0.180942368,-0.322061053,-0.208089652,-0.531212797,-0.268794822,0.154646057,0.301793198,0.39239668,,
165,0.093600645,0.170851038,-0.177908506,-0.335100445,-0.20415658,-0.5313789,-0.253017114,0.140627245,0.293879237,0.380178098,,
166,0.110657512,0.166121531,-0.170956567,-0.347911353,-0.191675032,-0.525155705,-0.258719173,0.126784624,0.288201862,0.364736535,,
167,0.13586325,0.144503749,-0.163484068,-0.338308893,-0.179127301,-0.518327893,-0.274645277,0.126008089,0.282637238,0.349454997,,
168,0.143652949,0.122180385,-0.155491833,-0.305146326,-0.166518097,-0.511362618,-0.288316948,0.138028753,0.290628892,0.358211757,,
169,0.134184618,0.101880704,-0.126616907,-0.272038804,-0.165033699,-0.51064786,-0.27306753,0.150072935,0.312050012,0.367544093,,
170,0.1321808,0.114108705,-0.097798157,-0.276196271,-0.163712155,-0.525750976,-0.257768655,0.139040386,0.333410992,0.376235301,,
171,0.161832027,0.126357623,-0.074957563,-0.313107899,-0.162264436,-0.540575951,-0.246619594,0.104601935,0.342575114,0.379916058,,
172,0.191376856,0.136551748,-0.087983288,-0.349613347,-0.183173126,-0.555121155,-0.240369918,0.070505261,0.334829371,0.383644674,,
173,0.189329803,0.135647828,-0.100790269,-0.387518152,-0.208602887,-0.551392028,-0.234021393,0.064942007,0.32721839,0.38973944,,
174,0.182914355,0.134853171,-0.106904674,-0.42632963,-0.233708163,-0.537372646,-0.217946836,0.089352136,0.319470794,0.402715373,,
175,0.186278114,0.128475162,-0.094708224,-0.464690106,-0.23135799,-0.52328501,-0.200140098,0.113688537,0.311319206,0.415670669,,
176,0.197178837,0.106183383,-0.082477443,-0.488370811,-0.215691108,-0.509135037,-0.183336217,0.111131843,0.303317093,0.427689889,,
177,0.209359635,0.084173875,-0.065541089,-0.50295778,-0.200007314,-0.532940601,-0.169693096,0.079290121,0.298042821,0.438267283,,
178,0.225324107,0.073372479,-0.041123199,-0.517263794,-0.20548929,-0.556667546,-0.156023944,0.047813418,0.300598554,0.44883959,,
179,0.241259123,0.081676987,-0.016779928,-0.529801773,-0.230219322,-0.580034177,-0.152375974,0.027900246,0.303226844,0.447799105,,
180,0.263523466,0.090026286,-0.002930915,-0.541318401,-0.254606481,-0.594087854,-0.154452878,0.020997567,0.303651691,0.436484182,,
181,0.286123306,0.101619271,0.000729511,-0.552575164,-0.262566177,-0.591059803,-0.156379679,0.014271364,0.292834966,0.425349553,,
182,0.306638979,0.116826703,0.004479669,-0.621946588,-0.24294328,-0.587891778,-0.158157439,0.01282966,0.282208618,0.413066928,,
183,0.325887671,0.132016229,0.015401706,-0.714630662,-0.223350292,-0.584587393,-0.159787328,0.017542997,0.273801491,0.400312943,,
184,0.345945682,0.14075145,0.03057405,-0.806338417,-0.209452945,-0.573194614,-0.158686955,0.022335668,0.287770029,0.387764004,,
185,0.367848643,0.144766424,0.045732819,-0.84056677,-0.215802927,-0.558360434,-0.153840498,0.021783082,0.301718929,0.410073919,,
186,0.389656672,0.14885888,0.054202283,-0.855716631,-0.221961388,-0.543501822,-0.148905681,0.014724795,0.31564755,0.440783751,,
187,0.406174536,0.144211942,0.060457496,-0.870559463,-0.227323802,-0.530029723,-0.157012587,0.007850943,0.304881374,0.471315284,,
188,0.422643457,0.135558169,0.066775103,-0.820487055,-0.224000058,-0.540709719,-0.168045388,-4.23E-06,0.294317975,0.473138316,,
189,0.423256772,0.127098251,0.065981105,-0.754208419,-0.220573081,-0.551143107,-0.1699126,-0.009143393,0.283957725,0.473224593,,
190,0.416814562,0.136764374,0.064222023,-0.688378162,-0.21704503,-0.561332988,-0.135707084,-0.018076611,0.276853513,0.473430893,,
191,0.421754794,0.151415578,0.062597969,-0.695644291,-0.228710195,-0.572516705,-0.101688366,-0.019489709,0.270200311,0.473989472,,
192,0.44536659,0.166046585,0.087440342,-0.71644173,-0.241554002,-0.585228942,-0.086093938,-0.011143743,0.263718808,0.474644756,,
193,0.466589685,0.146775397,0.112475581,-0.736898147,-0.254148611,-0.597680139,-0.083129057,-0.002753845,0.266039958,0.474110237,,
194,0.453772882,0.12350065,0.135831257,-0.786720831,-0.246212778,-0.609874201,-0.080068506,-0.00084077,0.27016879,0.469006092,,
195,0.441180657,0.100558636,0.146433751,-0.839790023,-0.231966407,-0.608092428,-0.082723203,-0.007724645,0.274370072,0.464054098,,
196,0.433794091,0.129484053,0.157051726,-0.892219816,-0.217727483,-0.601942727,-0.085339449,-0.01442511,0.27173021,0.467386424,,
197,0.428235905,0.158703274,0.165541438,-0.90220786,-0.22057049,-0.595716571,-0.097440761,-0.022097795,0.266932312,0.485666191,,
198,0.431473404,0.182684874,0.166946983,-0.908783172,-0.23403817,-0.591123584,-0.125395496,-0.031214952,0.2622898,0.503880016,,
199,0.445839694,0.158776982,0.168451487,-0.915161647,-0.247258983,-0.599286909,-0.152970057,-0.04013036,0.268280403,0.500768801,,
200,0.459851475,0.135204272,0.172538488,-0.892056714,-0.261999467,-0.607247972,-0.143913147,-0.032366985,0.279539453,0.475765729,,
