time,route4,route8,route2,route5,route3,route9,route10,route1,route6,route7,,
308,1.031941468,-1.297367586,1.143583563,-0.302421879,0.082589118,-0.701315803,0.580256058,-1.152731811,0.496123176,-0.582217355,,
309,1.054864527,-1.297817156,1.129745097,-0.349709216,0.083239266,-0.731734583,0.567312526,-1.15042399,0.473084806,-0.578493095,,
310,1.075753124,-1.291922301,1.115936492,-0.397238516,0.101695738,-0.722998601,0.56771193,-1.147956406,0.450001411,-0.574597345,,
311,1.075284377,-1.285327642,1.105239869,-0.4450112,0.120443244,-0.707993462,0.568253216,-1.058509805,0.459601836,-0.57197633,,
312,1.074942157,-1.27852554,1.108379751,-0.454038321,0.135604851,-0.692717995,0.568934282,-0.917484108,0.488532742,-0.57566617,,
313,1.074721664,-1.28622729,1.11166929,-0.461593934,0.135451113,-0.712772893,0.577695319,-0.775153427,0.517832943,-0.57923731,,
314,1.059085857,-1.294869581,1.114892176,-0.469062778,0.13543301,-0.754437461,0.586732153,-0.677556976,0.535678032,-0.582120929,,
315,1.039837,-1.303413133,1.108878427,-0.477712244,0.135749286,-0.79628529,0.595967203,-0.645636124,0.536687754,-0.559791488,,
316,1.020539888,-1.316002061,1.102922132,-0.494247019,0.143003824,-0.81827789,0.58783678,-0.613300395,0.537827992,-0.53712757,,
317,1.025261456,-1.328766619,1.097018407,-0.510764218,0.150448514,-0.807446278,0.576623072,-0.58845806,0.532767569,-0.514126971,,
318,1.051870705,-1.341452744,1.106287676,-0.527262266,0.158082347,-0.796364261,0.5654328,-0.597769611,0.500174095,-0.525101884,,
319,1.07878546,-1.329412677,1.118177606,-0.537395024,0.163879199,-0.795038865,0.576949294,-0.606999988,0.467432225,-0.541584718,,
320,1.095618665,-1.315844883,1.130246393,-0.533300172,0.169507571,-0.857182218,0.59807844,-0.616147553,0.434540382,-0.558045373,,
321,1.079683169,-1.301981344,1.166061911,-0.529019806,0.175302012,-0.919650402,0.619477235,-0.605874354,0.460260235,-0.550909499,,
322,1.063698076,-1.3027056,1.212403316,-0.524553463,0.163230698,-0.982438806,0.638865366,-0.594650241,0.48845779,-0.533391442,,
323,1.047660192,-1.303850336,1.259170313,-0.529072759,0.142886428,-0.93544386,0.656745632,-0.583183736,0.516975789,-0.515585009,,
324,1.044626069,-1.30481267,1.261433584,-0.543340912,0.122500582,-0.874651537,0.674852625,-0.547047172,0.526658436,-0.491424433,,
325,1.042265712,-1.301169169,1.225039997,-0.557567741,0.109396058,-0.813226065,0.692145984,-0.501954801,0.52982068,-0.461701628,,
326,1.039947707,-1.297169364,1.188421113,-0.571752132,0.103247091,-0.74757607,0.708239999,-0.456374504,0.533095805,-0.431609385,,
327,1.033831354,-1.292948213,1.143498349,-0.578546266,0.097162717,-0.679326685,0.724529996,-0.453196714,0.53841798,-0.427532024,,
328,1.025806713,-1.29047913,1.084868615,-0.581361131,0.097661885,-0.610418618,0.730766271,-0.489689442,0.545660966,-0.46711821,,
329,1.017773771,-1.287844377,1.025857899,-0.58404927,0.110812609,-0.594738674,0.711066836,-0.526306618,0.553035995,-0.506852779,,
330,1.01436545,-1.285001569,0.994407881,-0.586610901,0.124161165,-0.657960775,0.691291895,-0.541468371,0.54599584,-0.547145713,,
331,1.018515867,-1.297484059,1.065032354,-0.605427012,0.135398091,-0.721482888,0.675873825,-0.505288932,0.504394595,-0.589096025,,
332,1.022736794,-1.310055339,1.136189625,-0.627655396,0.135624216,-0.784030039,0.687394728,-0.468718733,0.462576106,-0.631197077,,
333,1.027839827,-1.32252629,1.204735469,-0.64989349,0.135946865,-0.840288055,0.699054912,-0.430773759,0.425024925,-0.671564618,,
334,1.040762839,-1.346919005,1.218475342,-0.672139353,0.136364558,-0.896772646,0.710851015,-0.380057418,0.443402496,-0.67888422,,
335,1.053804684,-1.371324571,1.232328047,-0.612524721,0.110435266,-0.953477399,0.727837191,-0.328878005,0.461973878,-0.686109397,,
336,1.066961705,-1.395580148,1.246289714,-0.552380764,0.084425922,-0.909298465,0.744985576,-0.277243086,0.480735123,-0.693240053,,
337,1.078699002,-1.399139564,1.224244865,-0.49171622,0.058338617,-0.85571961,0.762292282,-0.299816895,0.479022616,-0.722093583,,
338,1.090172594,-1.402536811,1.19770666,-0.444871261,0.062210793,-0.801650584,0.767820158,-0.33547009,0.473750915,-0.753628497,,
339,1.101739226,-1.405695961,1.171017037,-0.466614783,0.072428665,-0.797353231,0.771451769,-0.371232073,0.468507662,-0.785219318,,
340,1.117106296,-1.403672833,1.19227948,-0.488370976,0.082795027,-0.817121071,0.775146091,-0.390296859,0.484469956,-0.80151991,,
341,1.135976306,-1.401457765,1.231434074,-0.510137773,0.097406949,-0.836866247,0.777669828,-0.399423933,0.513112505,-0.812115537,,
342,1.156529538,-1.401177322,1.272541923,-0.530026667,0.114485688,-0.844755983,0.780809686,-0.409042782,0.542709546,-0.823743527,,
343,1.168856088,-1.408381646,1.274350514,-0.54418406,0.131592167,-0.834167264,0.782842777,-0.418463753,0.556221495,-0.815320233,,
344,1.158500811,-1.413926607,1.246272642,-0.557697771,0.132592139,-0.822496907,0.792384459,-0.428032172,0.546520564,-0.791645203,,
345,1.1495214,-1.421426048,1.219594768,-0.571831307,0.116722703,-0.80725932,0.809111713,-0.438053468,0.5374916,-0.768698113,,
346,1.140501583,-1.439999667,1.216447252,-0.558316149,0.100840995,-0.772861505,0.825960683,-0.441931306,0.523933615,-0.768813478,,
347,1.153398697,-1.458500687,1.247692225,-0.518777369,0.091382669,-0.738149979,0.844317615,-0.418625504,0.490202426,-0.802692333,,
348,1.167512611,-1.475513636,1.279101567,-0.478919201,0.096022926,-0.703130492,0.864613994,-0.39509166,0.456343152,-0.836618391,,
349,1.18170386,-1.460056487,1.314616885,-0.438748166,0.100759387,-0.722426984,0.88503846,-0.371333878,0.422360127,-0.856880186,,
350,1.198019024,-1.444352842,1.362378559,-0.42450194,0.107832024,-0.744896037,0.889289659,-0.386110805,0.415743279,-0.835184944,,
351,1.215453126,-1.430558741,1.410365558,-0.421915389,0.12848922,-0.767352038,0.854057613,-0.402423779,0.410254065,-0.813254686,,
352,1.23297054,-1.456781369,1.456893414,-0.419214483,0.149312918,-0.789591788,0.818679431,-0.418714042,0.404788684,-0.791393374,,
353,1.269582099,-1.482961012,1.485636908,-0.416400029,0.170299447,-0.811725981,0.787484786,-0.459228855,0.424447643,-0.772527228,,
354,1.34E+00,-1.509186859,1.514493199,-0.397343785,0.181759327,-0.83383655,0.780555203,-0.508422238,0.45314211,-0.753453043,,
355,1.406061479,-1.536827029,1.543457054,-0.375518565,0.193046693,-0.853026056,0.77361975,-0.557729274,0.482009285,-0.734174004,,
356,1.467389962,-1.563851542,1.600882525,-0.353374743,0.204369475,-0.868422827,0.766700984,-0.528859629,0.483791156,-0.726988478,,
